_Id,_UserId,_Name,_Date,_Class,_TagBased
1338,448,Enthusiast,2012-06-05T05:59:51.633,2,False
1339,59,Nice Answer,2012-06-05T11:15:04.097,3,False
1340,477,Citizen Patrol,2012-06-05T14:00:11.030,3,False
1341,515,Student,2012-06-06T11:10:24.267,3,False
1342,496,Altruist,2012-06-06T12:10:23.523,3,False
1343,525,Supporter,2012-06-06T12:30:24.277,3,False
1344,313,Quorum,2012-06-06T12:35:23.630,3,False
1345,423,Supporter,2012-06-06T13:35:25.723,3,False
1346,313,Announcer,2012-06-06T15:45:29.303,3,False
1347,527,Editor,2012-06-06T16:25:29.660,3,False
1348,527,Student,2012-06-06T16:25:30.207,3,False
1349,55,Quorum,2012-06-06T16:35:49.833,3,False
1350,528,Student,2012-06-06T20:35:54.310,3,False
1351,513,Scholar,2012-06-07T00:26:10.687,3,False
1352,529,Autobiographer,2012-06-07T04:46:41.203,3,False
1353,529,Supporter,2012-06-07T04:46:41.623,3,False
1354,527,Citizen Patrol,2012-06-07T15:31:59.917,3,False
1355,472,Autobiographer,2012-06-07T17:52:00.477,3,False
1356,527,Teacher,2012-06-07T19:22:01.447,3,False
1357,515,Scholar,2012-06-07T22:17:01.340,3,False
1358,25,Critic,2012-06-07T22:22:00.817,3,False
1359,532,Autobiographer,2012-06-08T07:07:11.797,3,False
1360,527,Promoter,2012-06-08T15:27:12.470,3,False
1361,347,Autobiographer,2012-06-09T02:32:30.963,3,False
1362,521,Scholar,2012-06-09T08:47:32.147,3,False
1363,521,Supporter,2012-06-09T08:47:32.180,3,False
1364,536,Student,2012-06-09T13:27:49.427,3,False
1365,536,Scholar,2012-06-10T04:52:50.703,3,False
1366,335,Teacher,2012-06-10T09:12:55.293,3,False
1367,392,Commentator,2012-06-10T10:22:59.967,3,False
1368,527,Benefactor,2012-06-10T20:13:06.453,3,False
1369,527,Scholar,2012-06-10T20:13:07.327,3,False
1370,364,Commentator,2012-06-11T06:53:28.797,3,False
1371,536,Supporter,2012-06-11T07:18:29.157,3,False
1372,540,Autobiographer,2012-06-11T08:48:28.607,3,False
1373,541,Student,2012-06-11T16:13:30.357,3,False
1374,528,Teacher,2012-06-11T16:13:30.500,3,False
1375,528,Editor,2012-06-11T18:43:29.267,3,False
1376,528,Tag Editor,2012-06-11T20:38:29.857,3,False
1377,528,Commentator,2012-06-11T21:43:31.757,3,False
1378,477,Organizer,2012-06-12T03:18:32.250,3,False
1379,313,Student,2012-06-12T07:43:55.967,3,False
1380,385,Editor,2012-06-12T07:48:54.810,3,False
1381,313,Scholar,2012-06-12T10:39:14.800,3,False
1382,313,Announcer,2012-06-12T12:19:23.567,3,False
1383,477,Commentator,2012-06-12T13:09:23.787,3,False
1384,543,Editor,2012-06-12T15:14:25.643,3,False
1385,496,Promoter,2012-06-12T15:14:26.017,3,False
1386,313,Booster,2012-06-13T00:59:26.133,2,False
1387,545,Autobiographer,2012-06-13T17:24:30.013,3,False
1388,545,Supporter,2012-06-13T17:24:30.463,3,False
1389,512,Scholar,2012-06-14T04:10:28.427,3,False
1390,339,Scholar,2012-06-14T08:50:29.237,3,False
1391,16,Nice Answer,2012-06-14T14:00:28.140,3,False
1392,16,Enlightened,2012-06-14T14:20:28.820,2,False
1393,527,Autobiographer,2012-06-14T17:55:28.740,3,False
1394,200,Student,2012-06-15T08:25:40.587,3,False
1395,527,Supporter,2012-06-15T13:40:40.313,3,False
1396,181,Scholar,2012-06-15T14:25:40.367,3,False
1397,547,Supporter,2012-06-15T16:35:41.810,3,False
1398,547,Student,2012-06-15T17:15:47.163,3,False
1399,547,Scholar,2012-06-15T19:06:00.000,3,False
1400,482,Analytical,2012-06-15T23:01:00.480,3,False
1401,482,Supporter,2012-06-15T23:01:01.820,3,False
1402,200,Scholar,2012-06-15T23:21:01.407,3,False
1403,152,Organizer,2012-06-16T13:01:01.360,3,False
1404,550,Teacher,2012-06-16T22:56:06.743,3,False
1405,551,Teacher,2012-06-16T22:56:06.760,3,False
1406,59,Popular Question,2012-06-17T01:31:06.707,3,False
1407,12,Talkative,2012-06-17T03:37:24.647,3,False
1408,542,Student,2012-06-17T07:51:06.200,3,False
1409,364,Citizen Patrol,2012-06-17T09:06:06.153,3,False
1410,59,Notable Question,2012-06-17T09:26:06.410,2,False
1411,453,Teacher,2012-06-17T09:36:07.207,3,False
1412,490,Teacher,2012-06-17T09:36:07.223,3,False
1413,492,Teacher,2012-06-17T09:36:07.223,3,False
1414,549,Student,2012-06-17T13:11:17.830,3,False
1415,557,Student,2012-06-17T14:11:18.177,3,False
1416,328,Revival,2012-06-17T14:31:18.290,3,False
1417,557,Supporter,2012-06-17T20:41:18.810,3,False
1418,559,Supporter,2012-06-17T20:56:18.573,3,False
1419,549,Quorum,2012-06-18T06:37:25.630,3,False
1420,558,Teacher,2012-06-18T08:11:49.987,3,False
1421,560,Autobiographer,2012-06-18T08:21:48.900,3,False
1422,560,Student,2012-06-18T08:31:49.697,3,False
1423,560,Supporter,2012-06-18T08:31:49.777,3,False
1424,560,Editor,2012-06-18T08:36:49.287,3,False
1425,561,Autobiographer,2012-06-18T08:41:48.827,3,False
1426,560,Teacher,2012-06-18T08:46:50.053,3,False
1427,560,Scholar,2012-06-18T10:26:49.877,3,False
1428,557,Scholar,2012-06-19T05:47:49.963,3,False
1429,563,Student,2012-06-19T07:02:49.950,3,False
1430,563,Scholar,2012-06-19T08:37:50.063,3,False
1431,563,Teacher,2012-06-19T08:57:50.117,3,False
1432,496,Announcer,2012-06-19T11:57:49.660,3,False
1433,527,Organizer,2012-06-19T15:37:52.020,3,False
1434,342,Critic,2012-06-19T16:52:49.740,3,False
1435,496,Booster,2012-06-19T18:27:49.480,2,False
1436,566,Teacher,2012-06-19T18:32:50.323,3,False
1437,34,Good Answer,2012-06-19T20:57:50.057,2,False
1438,480,Teacher,2012-06-19T21:12:50.873,3,False
1440,527,Tag Editor,2012-06-20T06:28:53.650,3,False
1441,14,Nice Question,2012-06-20T11:23:52.637,3,False
1442,385,Analytical,2012-06-20T11:23:52.777,3,False
1443,385,Commentator,2012-06-20T11:28:52.893,3,False
1444,385,Vox Populi,2012-06-20T11:38:54.207,3,False
1445,385,Suffrage,2012-06-20T11:43:54.047,3,False
1446,568,Autobiographer,2012-06-20T12:48:52.607,3,False
1447,568,Supporter,2012-06-20T12:53:53.960,3,False
1448,527,Commentator,2012-06-20T14:33:53.583,3,False
1449,568,Student,2012-06-20T14:33:54.490,3,False
1450,569,Autobiographer,2012-06-20T20:24:12.057,3,False
1451,569,Supporter,2012-06-20T20:34:13.897,3,False
1452,569,Student,2012-06-20T20:59:17.207,3,False
1453,569,Analytical,2012-06-20T21:09:16.097,3,False
1454,385,Organizer,2012-06-21T06:59:17.457,3,False
1455,55,Student,2012-06-21T07:24:17.597,3,False
1456,571,Teacher,2012-06-21T08:34:17.543,3,False
1457,528,Supporter,2012-06-21T14:09:18.510,3,False
1458,569,Scholar,2012-06-21T14:54:24.600,3,False
1459,59,Nice Question,2012-06-21T15:09:24.223,3,False
1460,550,Nice Answer,2012-06-21T19:09:25.097,3,False
1461,572,Autobiographer,2012-06-21T19:09:25.237,3,False
1462,572,Supporter,2012-06-21T19:09:25.907,3,False
1463,550,Enlightened,2012-06-21T20:24:24.843,2,False
1464,527,Quorum,2012-06-21T20:37:42.923,3,False
1465,503,Teacher,2012-06-21T22:29:25.350,3,False
1466,571,Supporter,2012-06-22T00:54:26.283,3,False
1467,573,Autobiographer,2012-06-22T09:29:25.083,3,False
1468,573,Supporter,2012-06-22T09:29:25.813,3,False
1469,55,Scholar,2012-06-22T13:14:49.943,3,False
1470,61,Nice Question,2012-06-22T13:34:49.030,3,False
1471,59,Famous Question,2012-06-22T14:59:49.487,1,False
1472,528,Revival,2012-06-25T09:16:03.513,3,False
1473,327,Supporter,2012-06-25T13:41:03.737,3,False
1474,527,Critic,2012-06-25T20:31:02.840,3,False
1475,119,Citizen Patrol,2012-06-26T06:31:03.387,3,False
1476,98,Nice Question,2012-06-26T06:36:03.133,3,False
1477,577,Teacher,2012-06-26T07:11:04.790,3,False
1478,542,Scholar,2012-06-26T08:31:05.167,3,False
1479,226,Commentator,2012-06-26T16:11:04.390,3,False
1480,579,Autobiographer,2012-06-26T21:16:21.580,3,False
1481,580,Autobiographer,2012-06-27T05:31:21.397,3,False
1482,374,Enthusiast,2012-06-27T07:16:21.637,2,False
1483,95,Good Question,2012-06-27T20:16:23.673,2,False
1484,582,Autobiographer,2012-06-28T09:06:23.510,3,False
1485,506,Autobiographer,2012-06-28T10:31:23.607,3,False
1486,583,Supporter,2012-06-28T14:07:45.600,3,False
1487,569,Critic,2012-06-28T15:18:00.923,3,False
1488,527,Cleanup,2012-06-28T17:28:27.590,3,False
1489,97,Nice Answer,2012-06-28T17:33:27.523,3,False
1490,119,Good Question,2012-06-28T17:33:27.677,2,False
1491,527,Suffrage,2012-06-28T18:13:38.750,3,False
1492,98,Nice Answer,2012-06-28T18:18:36.077,3,False
1493,477,Critic,2012-06-29T03:43:36.397,3,False
1494,223,Citizen Patrol,2012-06-29T03:48:36.327,3,False
1495,385,Popular Question,2012-06-29T08:53:37.567,3,False
1496,385,Student,2012-06-29T09:48:37.530,3,False
1497,589,Autobiographer,2012-06-29T11:43:36.443,3,False
1498,385,Notable Question,2012-06-29T14:43:37.200,2,False
1499,593,Supporter,2012-06-29T18:53:46.240,3,False
1502,269,Autobiographer,2012-07-01T05:10:32.653,3,False
1503,385,Scholar,2012-07-01T07:10:35.280,3,False
1504,8,Nice Question,2012-07-01T14:15:59.197,3,False
1505,110,Nice Question,2012-07-01T14:21:02.030,3,False
1506,598,Autobiographer,2012-07-01T16:21:25.450,3,False
1507,599,Student,2012-07-01T21:57:51.687,3,False
1508,526,Supporter,2012-07-02T12:15:25.130,3,False
1510,586,Teacher,2012-07-02T16:21:18.530,3,False
1511,385,Self-Learner,2012-07-02T16:41:24.997,3,False
1512,14,Nice Answer,2012-07-02T23:43:15.373,3,False
1513,6,Nice Question,2012-07-02T23:43:15.527,3,False
1514,14,Enlightened,2012-07-03T00:33:29.157,2,False
1515,515,Autobiographer,2012-07-03T23:17:47.227,3,False
1516,603,Supporter,2012-07-04T08:04:26.343,3,False
1517,563,Necromancer,2012-07-04T11:00:02.193,2,False
1518,174,Nice Answer,2012-07-04T11:05:01.703,3,False
1519,174,Enlightened,2012-07-04T11:40:11.317,2,False
1520,29,Taxonomist,2012-07-04T12:25:12.170,2,False
1521,14,Nice Question,2012-07-05T11:03:54.407,3,False
1522,318,Supporter,2012-07-05T17:50:09.827,3,False
1523,607,Autobiographer,2012-07-06T04:26:59.493,3,False
1524,379,Supporter,2012-07-06T17:29:11.737,3,False
1525,527,Self-Learner,2012-07-07T01:05:37.847,3,False
1526,548,Teacher,2012-07-07T13:09:18.803,3,False
1529,403,Teacher,2012-07-08T00:11:16.633,3,False
1530,385,Enthusiast,2012-07-08T05:51:58.813,2,False
1531,611,Student,2012-07-08T15:03:04.600,3,False
1533,392,Teacher,2012-07-08T20:38:06.587,3,False
1534,611,Scholar,2012-07-08T20:48:06.293,3,False
1537,59,Enlightened,2012-07-09T06:13:07.537,2,False
1539,527,Analytical,2012-07-09T15:33:08.823,3,False
1540,612,Teacher,2012-07-09T22:49:01.497,3,False
1541,526,Autobiographer,2012-07-10T11:04:45.140,3,False
1542,350,Student,2012-07-10T13:24:46.813,3,False
1543,612,Supporter,2012-07-10T14:34:47.013,3,False
1544,616,Autobiographer,2012-07-10T18:59:46.560,3,False
1546,313,Announcer,2012-07-11T03:44:47.817,3,False
1547,313,Announcer,2012-07-11T06:54:48.200,3,False
1548,364,Critic,2012-07-11T07:59:49.133,3,False
1549,385,Nice Answer,2012-07-11T21:41:53.633,3,False
1550,385,Enlightened,2012-07-11T22:11:58.167,2,False
1551,621,Autobiographer,2012-07-12T01:02:19.463,3,False
1552,619,Quorum,2012-07-12T01:38:30.420,3,False
1553,622,Teacher,2012-07-12T07:08:22.057,3,False
1554,385,Civic Duty,2012-07-12T10:29:02.070,2,False
1555,623,Autobiographer,2012-07-13T09:30:39.933,3,False
1556,624,Autobiographer,2012-07-13T12:51:21.743,3,False
1557,221,Citizen Patrol,2012-07-13T12:56:22.283,3,False
1558,628,Autobiographer,2012-07-16T01:20:37.550,3,False
1559,629,Autobiographer,2012-07-16T01:45:51.950,3,False
1560,628,Student,2012-07-16T03:06:15.190,3,False
1561,292,Supporter,2012-07-16T03:31:19.917,3,False
1562,392,Editor,2012-07-16T16:18:14.233,3,False
1563,628,Supporter,2012-07-16T18:23:58.280,3,False
1564,442,Editor,2012-07-16T21:34:28.350,3,False
1565,442,Supporter,2012-07-16T21:54:29.870,3,False
1566,189,Supporter,2012-07-16T22:39:46.487,3,False
1567,527,Enthusiast,2012-07-17T00:10:17.020,2,False
1568,359,Nice Question,2012-07-17T07:31:59.173,3,False
1569,296,Student,2012-07-17T07:31:59.173,3,False
1570,433,Student,2012-07-17T07:31:59.173,3,False
1571,364,Organizer,2012-07-17T12:02:54.673,3,False
1572,617,Teacher,2012-07-17T13:44:04.210,3,False
1573,631,Autobiographer,2012-07-17T14:24:03.897,3,False
1574,632,Autobiographer,2012-07-17T19:50:13.990,3,False
1575,61,Citizen Patrol,2012-07-17T21:50:39.977,3,False
1576,628,Scholar,2012-07-17T22:25:42.853,3,False
1577,152,Citizen Patrol,2012-07-18T13:43:10.620,3,False
1578,120,Nice Answer,2012-07-18T18:28:49.213,3,False
1579,630,Editor,2012-07-18T18:49:03.073,3,False
1580,528,Scholar,2012-07-18T21:54:23.103,3,False
1581,633,Scholar,2012-07-19T07:26:10.880,3,False
1582,392,Critic,2012-07-19T11:41:50.360,3,False
1583,635,Analytical,2012-07-19T22:10:06.690,3,False
1584,635,Autobiographer,2012-07-19T22:15:06.730,3,False
1585,637,Student,2012-07-20T09:57:01.640,3,False
1586,633,Citizen Patrol,2012-07-20T16:42:58.027,3,False
1588,61,Nice Answer,2012-07-21T06:00:26.970,3,False
1589,639,Teacher,2012-07-21T10:41:10.990,3,False
1590,639,Analytical,2012-07-21T13:31:38.867,3,False
1592,628,Nice Question,2012-07-21T14:26:49.330,3,False
1594,641,Autobiographer,2012-07-21T19:04:13.073,3,False
1595,641,Supporter,2012-07-21T19:04:13.073,3,False
1596,6,Nice Answer,2012-07-22T04:29:55.413,3,False
1597,46,Nice Question,2012-07-22T04:29:55.413,3,False
1598,61,Nice Question,2012-07-22T04:29:55.413,3,False
1599,641,Suffrage,2012-07-22T04:45:15.427,3,False
1600,639,Tag Editor,2012-07-22T05:00:09.307,3,False
1601,6,Enlightened,2012-07-22T10:56:00.807,2,False
1602,643,Teacher,2012-07-23T09:10:37.870,3,False
1603,637,Scholar,2012-07-23T14:42:25.497,3,False
1604,61,Tag Editor,2012-07-23T15:47:34.920,3,False
1605,299,Autobiographer,2012-07-24T00:19:57.623,3,False
1606,645,Autobiographer,2012-07-24T06:01:13.303,3,False
1607,28,Citizen Patrol,2012-07-24T13:42:17.470,3,False
1609,648,Supporter,2012-07-24T16:02:41.073,3,False
1610,649,Autobiographer,2012-07-24T16:07:40.240,3,False
1613,648,Teacher,2012-07-24T17:58:01.117,3,False
1614,650,Autobiographer,2012-07-24T19:13:07.120,3,False
1615,650,Student,2012-07-24T23:33:30.200,3,False
1616,635,Supporter,2012-07-24T23:33:30.200,3,False
1617,635,Student,2012-07-25T06:54:33.517,3,False
1618,635,Teacher,2012-07-25T08:19:44.307,3,False
1619,385,Famous Question,2012-07-25T08:24:44.247,1,False
1620,651,Autobiographer,2012-07-25T09:09:52.277,3,False
1621,652,Autobiographer,2012-07-25T13:15:41.610,3,False
1622,650,Scholar,2012-07-25T13:55:46.193,3,False
1623,635,Scholar,2012-07-25T14:05:45.573,3,False
1625,654,Autobiographer,2012-07-26T03:13:03.223,3,False
1626,652,Scholar,2012-07-26T17:38:08.437,3,False
1627,650,Supporter,2012-07-26T17:48:08.580,3,False
1629,142,Editor,2012-07-26T22:14:27.483,3,False
1630,496,Civic Duty,2012-07-26T22:39:27.563,2,False
1631,659,Autobiographer,2012-07-27T08:35:52.147,3,False
1632,336,Peer Pressure,2012-07-27T08:50:55.530,3,False
1633,336,Critic,2012-07-27T08:55:58.253,3,False
1634,660,Autobiographer,2012-07-27T21:38:32.963,3,False
1635,145,Commentator,2012-07-27T23:13:46.747,3,False
1636,659,Student,2012-07-27T23:39:00.147,3,False
1637,658,Autobiographer,2012-07-29T06:34:36.087,3,False
1638,150,Student,2012-07-29T06:39:37.857,3,False
1639,659,Supporter,2012-07-29T12:15:29.860,3,False
1640,659,Scholar,2012-07-29T12:20:30.013,3,False
1641,666,Autobiographer,2012-07-29T19:41:44.137,3,False
1642,224,Nice Answer,2012-07-30T10:09:22.690,3,False
1643,224,Enlightened,2012-07-30T10:39:31.877,2,False
1644,584,Teacher,2012-07-30T11:19:35.763,3,False
1645,108,Citizen Patrol,2012-07-30T14:15:00.677,3,False
1646,668,Student,2012-07-30T14:50:07.433,3,False
1647,669,Supporter,2012-07-30T19:21:51.720,3,False
1648,660,Supporter,2012-07-30T22:07:22.320,3,False
1649,672,Autobiographer,2012-07-31T12:19:19.190,3,False
1650,672,Supporter,2012-07-31T12:24:20.747,3,False
1651,246,Fanatic,2012-07-31T12:34:19.967,1,False
1652,672,Student,2012-07-31T13:29:28.947,3,False
1653,392,Nice Question,2012-08-01T03:31:04.403,3,False
1654,477,Student,2012-08-01T10:47:13.730,3,False
1655,528,Nice Answer,2012-08-01T15:18:40.633,3,False
1656,674,Autobiographer,2012-08-01T15:18:40.633,3,False
1657,385,Quorum,2012-08-01T15:53:58.873,3,False
1658,671,Supporter,2012-08-01T16:54:05.900,3,False
1659,675,Editor,2012-08-02T02:46:06.230,3,False
1660,672,Scholar,2012-08-02T07:42:00.680,3,False
1661,675,Student,2012-08-02T10:42:24.307,3,False
1662,385,Cleanup,2012-08-02T12:02:42.867,3,False
1663,477,Scholar,2012-08-02T12:52:51.493,3,False
1664,675,Supporter,2012-08-02T23:57:02.363,3,False
1665,95,Popular Question,2012-08-03T05:58:26.013,3,False
1666,677,Autobiographer,2012-08-03T08:48:25.660,3,False
1667,677,Student,2012-08-03T09:53:26.423,3,False
1668,678,Supporter,2012-08-03T10:13:26.523,3,False
1669,677,Citizen Patrol,2012-08-03T11:03:26.380,3,False
1670,392,Organizer,2012-08-03T11:58:26.887,3,False
1671,7,Nice Question,2012-08-03T15:13:26.907,3,False
1672,679,Autobiographer,2012-08-03T18:53:27.380,3,False
1673,682,Supporter,2012-08-03T21:08:28.617,3,False
1674,683,Autobiographer,2012-08-03T22:58:50.163,3,False
1675,683,Student,2012-08-04T00:09:05.940,3,False
1676,385,Popular Question,2012-08-04T03:39:35.990,3,False
1677,683,Scholar,2012-08-04T13:16:53.203,3,False
1678,683,Supporter,2012-08-04T13:16:53.203,3,False
1679,686,Autobiographer,2012-08-04T19:38:19.013,3,False
1680,686,Supporter,2012-08-04T19:48:19.267,3,False
1681,685,Student,2012-08-04T19:58:19.173,3,False
1683,18,Proofreader,2012-08-05T08:10:40.867,3,False
1684,685,Editor,2012-08-05T18:17:15.073,3,False
1685,685,Scholar,2012-08-05T18:17:15.073,3,False
1686,685,Supporter,2012-08-05T18:17:15.073,3,False
1687,689,Teacher,2012-08-05T19:37:50.043,3,False
1688,675,Promoter,2012-08-05T23:53:05.310,3,False
1689,686,Student,2012-08-06T03:23:28.967,3,False
1690,385,Strunk & White,2012-08-06T04:53:40.960,2,False
1691,677,Scholar,2012-08-06T08:24:27.080,3,False
1692,677,Supporter,2012-08-06T08:24:27.080,3,False
1693,664,Student,2012-08-06T10:59:51.283,3,False
1694,690,Autobiographer,2012-08-06T12:29:58.940,3,False
1695,691,Autobiographer,2012-08-06T13:30:24.457,3,False
1696,691,Supporter,2012-08-06T13:30:24.457,3,False
1697,103,Scholar,2012-08-06T14:00:25.260,3,False
1698,664,Scholar,2012-08-06T16:35:44.320,3,False
1699,664,Supporter,2012-08-06T16:35:44.320,3,False
1700,675,Teacher,2012-08-06T17:45:55.100,3,False
1701,692,Editor,2012-08-06T17:50:54.297,3,False
1702,494,Supporter,2012-08-06T18:51:04.977,3,False
1703,696,Autobiographer,2012-08-07T13:34:05.870,3,False
1704,696,Supporter,2012-08-07T13:34:05.870,3,False
1705,619,Supporter,2012-08-07T15:25:20.463,3,False
1706,697,Supporter,2012-08-07T18:35:56.177,3,False
1708,698,Editor,2012-08-07T23:22:04.880,3,False
1709,528,Strunk & White,2012-08-08T05:03:32.280,2,False
1710,698,Student,2012-08-08T05:58:41.213,3,False
1712,7,Popular Question,2012-08-08T07:28:52.130,3,False
1713,392,Popular Question,2012-08-08T07:33:52.390,3,False
1714,700,Autobiographer,2012-08-08T08:29:52.577,3,False
1716,685,Quorum,2012-08-08T12:00:35.677,3,False
1717,695,Scholar,2012-08-08T13:37:05.450,3,False
1718,695,Student,2012-08-08T13:37:05.450,3,False
1719,568,Scholar,2012-08-08T14:42:39.830,3,False
1720,675,Nice Question,2012-08-08T15:37:56.793,3,False
1721,103,Nice Answer,2012-08-08T20:08:34.357,3,False
1722,660,Citizen Patrol,2012-08-09T07:50:29.370,3,False
1723,668,Popular Question,2012-08-09T10:45:59.213,3,False
1724,281,Supporter,2012-08-09T11:06:10.157,3,False
1725,686,Scholar,2012-08-09T11:31:10.110,3,False
1726,692,Teacher,2012-08-09T11:31:10.110,3,False
1727,527,Talkative,2012-08-09T15:02:25.263,3,False
1728,385,Talkative,2012-08-09T17:02:32.620,3,False
1729,701,Editor,2012-08-09T17:42:30.773,3,False
1730,704,Autobiographer,2012-08-09T19:42:45.610,3,False
1731,668,Scholar,2012-08-09T20:52:53.873,3,False
1732,701,Student,2012-08-10T00:48:28.927,3,False
1733,675,Critic,2012-08-10T01:48:34.857,3,False
1734,707,Autobiographer,2012-08-10T06:54:22.357,3,False
1735,707,Editor,2012-08-10T10:30:04.880,3,False
1736,528,Necromancer,2012-08-10T19:42:09.310,2,False
1737,385,Peer Pressure,2012-08-10T20:07:09.983,3,False
1738,706,Supporter,2012-08-11T02:58:16.360,3,False
1739,385,Disciplined,2012-08-11T13:44:44.750,3,False
1740,668,Notable Question,2012-08-11T20:42:43.187,2,False
1741,482,Citizen Patrol,2012-08-12T07:29:09.987,3,False
1743,713,Citizen Patrol,2012-08-12T22:31:04.673,3,False
1744,675,Benefactor,2012-08-13T03:21:38.897,3,False
1745,675,Scholar,2012-08-13T03:21:38.897,3,False
1746,715,Autobiographer,2012-08-13T05:12:01.960,3,False
1747,715,Supporter,2012-08-13T05:17:02.950,3,False
1748,717,Autobiographer,2012-08-13T12:58:38.730,3,False
1749,432,Scholar,2012-08-13T18:39:49.320,3,False
1750,695,Supporter,2012-08-14T05:46:46.233,3,False
1751,615,Autobiographer,2012-08-15T12:58:48.003,3,False
1753,719,Scholar,2012-08-15T19:05:20.610,3,False
1754,719,Student,2012-08-15T20:20:33.747,3,False
1755,721,Scholar,2012-08-16T01:21:54.620,3,False
1756,119,Editor,2012-08-16T07:32:46.133,3,False
1757,724,Autobiographer,2012-08-16T14:33:53.423,3,False
1758,724,Supporter,2012-08-16T14:49:00.313,3,False
1759,725,Autobiographer,2012-08-16T16:14:07.423,3,False
1760,423,Nice Answer,2012-08-18T12:28:33.793,3,False
1761,643,Student,2012-08-19T23:44:39.137,3,False
1762,253,Commentator,2012-08-20T01:54:57.003,3,False
1763,643,Scholar,2012-08-20T18:59:11.117,3,False
1764,643,Supporter,2012-08-20T18:59:11.117,3,False
1765,727,Student,2012-08-21T04:15:49.183,3,False
1766,732,Autobiographer,2012-08-21T11:42:20.787,3,False
1767,732,Supporter,2012-08-21T11:47:20.917,3,False
1768,551,Nice Answer,2012-08-21T11:57:20.793,3,False
1769,715,Quorum,2012-08-21T12:00:57.323,3,False
1770,727,Scholar,2012-08-21T22:48:47.663,3,False
1771,423,Editor,2012-08-21T23:03:47.753,3,False
1772,14,Nice Answer,2012-08-22T14:34:06.527,3,False
1773,14,Nice Answer,2012-08-22T14:34:06.527,3,False
1774,14,Enlightened,2012-08-22T14:54:06.557,2,False
1775,737,Supporter,2012-08-22T22:35:42.420,3,False
1776,738,Autobiographer,2012-08-23T02:46:26.863,3,False
1777,152,Student,2012-08-23T06:11:55.230,3,False
1778,423,Analytical,2012-08-23T08:32:05.903,3,False
1779,738,Student,2012-08-23T09:12:10.800,3,False
1780,727,Editor,2012-08-23T11:57:24.947,3,False
1781,735,Teacher,2012-08-23T12:12:27.853,3,False
1782,739,Autobiographer,2012-08-23T12:17:27.753,3,False
1783,739,Editor,2012-08-23T12:52:47.057,3,False
1784,739,Student,2012-08-23T13:27:49.277,3,False
1785,739,Supporter,2012-08-23T13:52:51.513,3,False
1786,739,Scholar,2012-08-23T16:48:10.743,3,False
1787,741,Supporter,2012-08-23T18:53:22.163,3,False
1788,477,Editor,2012-08-24T03:43:23.190,3,False
1789,743,Autobiographer,2012-08-24T07:18:23.307,3,False
1790,738,Supporter,2012-08-24T12:23:24.537,3,False
1791,428,Autobiographer,2012-08-24T16:54:03.130,3,False
1792,12,Popular Question,2012-08-24T20:54:06.967,3,False
1793,745,Teacher,2012-08-25T07:39:08.407,3,False
1794,745,Student,2012-08-25T17:44:23.867,3,False
1795,14,Nice Question,2012-08-25T20:04:31.650,3,False
1796,746,Autobiographer,2012-08-25T23:49:31.650,3,False
1797,392,Citizen Patrol,2012-08-26T08:59:34.177,3,False
1798,745,Citizen Patrol,2012-08-26T12:24:56.527,3,False
1799,745,Editor,2012-08-26T17:15:32.553,3,False
1800,745,Supporter,2012-08-27T02:15:33.790,3,False
1801,745,Scholar,2012-08-27T02:25:33.747,3,False
1802,695,Editor,2012-08-27T11:55:35.330,3,False
1803,745,Commentator,2012-08-27T14:40:46.307,3,False
1804,734,Teacher,2012-08-27T17:00:59.593,3,False
1805,749,Student,2012-08-27T17:25:59.623,3,False
1806,749,Scholar,2012-08-27T18:41:00.557,3,False
1807,723,Autobiographer,2012-08-28T13:06:17.943,3,False
1808,745,Peer Pressure,2012-08-28T14:06:28.790,3,False
1809,671,Scholar,2012-08-28T15:51:39.280,3,False
1810,752,Teacher,2012-08-28T17:31:43.747,3,False
1811,366,Student,2012-08-28T22:51:43.937,3,False
1812,715,Student,2012-08-28T22:51:43.937,3,False
1813,219,Nice Answer,2012-08-29T08:41:44.920,3,False
1814,219,Enlightened,2012-08-29T08:41:44.920,2,False
1815,319,Student,2012-08-29T17:07:46.743,3,False
1816,752,Student,2012-08-29T17:07:46.743,3,False
1817,752,Editor,2012-08-29T18:17:50.650,3,False
1818,752,Supporter,2012-08-29T20:02:51.277,3,False
1819,319,Supporter,2012-08-29T21:07:51.443,3,False
1820,319,Scholar,2012-08-30T15:48:01.693,3,False
1821,752,Citizen Patrol,2012-08-30T20:03:14.017,3,False
1822,752,Critic,2012-08-30T20:03:14.017,3,False
1823,25,Scholar,2012-08-30T20:38:14.253,3,False
1824,25,Supporter,2012-08-30T20:38:14.253,3,False
1825,25,Editor,2012-08-30T20:53:14.110,3,False
1826,725,Supporter,2012-08-30T22:58:14.760,3,False
1827,725,Student,2012-08-31T00:03:14.983,3,False
1828,737,Teacher,2012-08-31T20:23:59.513,3,False
1829,385,Research Assistant,2012-08-31T20:48:59.530,2,False
1830,37,Good Answer,2012-08-31T21:08:59.410,2,False
1831,127,Nice Answer,2012-08-31T21:13:59.437,3,False
1832,496,Necromancer,2012-08-31T21:13:59.437,2,False
1833,53,Popular Question,2012-08-31T23:29:00.410,3,False
1834,703,Autobiographer,2012-09-01T07:14:00.610,3,False
1835,759,Autobiographer,2012-09-01T17:19:43.750,3,False
1836,725,Scholar,2012-09-01T17:29:43.863,3,False
